Time 	 R1 	 R2 	 R3 	 R4 	 R5
2.47 	 995 	 1969 	 3072 	 1435 	 511
2.48 	 1006 	 1980 	 3075 	 1438 	 509
2.48 	 1005 	 1964 	 3079 	 1445 	 505
2.49 	 1002 	 1968 	 3071 	 1433 	 500
2.49 	 993 	 1964 	 3066 	 1429 	 504
2.50 	 991 	 1948 	 3065 	 1424 	 500
2.50 	 986 	 1952 	 3069 	 1441 	 498
2.51 	 995 	 1949 	 3074 	 1438 	 492
2.52 	 1006 	 1960 	 3066 	 1432 	 488
2.52 	 995 	 1942 	 3089 	 1433 	 485
2.53 	 995 	 1948 	 3103 	 1428 	 500
2.53 	 1015 	 1950 	 3096 	 1436 	 501
2.54 	 1012 	 1952 	 3084 	 1446 	 502
2.54 	 1009 	 1946 	 3103 	 1443 	 501
2.55 	 1011 	 1965 	 3108 	 1455 	 503
2.55 	 985 	 1959 	 3110 	 1444 	 506
2.56 	 983 	 1962 	 3118 	 1450 	 505
2.56 	 970 	 1950 	 3128 	 1441 	 507
2.57 	 968 	 1945 	 3118 	 1441 	 504
2.57 	 966 	 1953 	 3127 	 1432 	 504
2.58 	 966 	 1947 	 3119 	 1446 	 510
2.58 	 968 	 1932 	 3119 	 1444 	 505
2.59 	 937 	 1916 	 3123 	 1443 	 509
2.60 	 947 	 1929 	 3133 	 1452 	 503
2.60 	 960 	 1922 	 3125 	 1461 	 508
2.61 	 979 	 1926 	 3119 	 1468 	 510
2.61 	 981 	 1906 	 3114 	 1469 	 510
2.62 	 976 	 1921 	 3111 	 1481 	 503
2.62 	 969 	 1910 	 3096 	 1491 	 504
2.63 	 977 	 1923 	 3103 	 1497 	 500
2.63 	 981 	 1919 	 3098 	 1489 	 501
2.64 	 979 	 1920 	 3098 	 1488 	 499
2.64 	 969 	 1934 	 3095 	 1475 	 497
2.65 	 976 	 1941 	 3078 	 1469 	 498
2.65 	 965 	 1949 	 3077 	 1471 	 498
2.66 	 980 	 1965 	 3068 	 1474 	 491
2.66 	 978 	 1967 	 3076 	 1462 	 493
2.67 	 992 	 1980 	 3076 	 1454 	 492
2.67 	 973 	 1980 	 3063 	 1451 	 505
2.68 	 968 	 1962 	 3058 	 1458 	 506
2.69 	 970 	 1981 	 3053 	 1461 	 509
2.69 	 971 	 1980 	 3054 	 1455 	 516
2.70 	 973 	 1977 	 3043 	 1457 	 514
2.70 	 976 	 1988 	 3047 	 1457 	 516
2.71 	 955 	 1996 	 3061 	 1444 	 512
2.71 	 950 	 1993 	 3060 	 1455 	 510
2.72 	 940 	 1977 	 3032 	 1450 	 507
2.72 	 937 	 1952 	 3021 	 1448 	 504
2.73 	 948 	 1947 	 3029 	 1451 	 507
2.73 	 941 	 1950 	 3022 	 1458 	 511
2.74 	 954 	 1946 	 3016 	 1451 	 507
2.75 	 942 	 1941 	 3030 	 1456 	 503
2.75 	 953 	 1933 	 3016 	 1454 	 500
2.76 	 974 	 1938 	 3022 	 1443 	 505
2.76 	 980 	 1944 	 3016 	 1449 	 505
2.77 	 1002 	 1936 	 3013 	 1465 	 506
2.77 	 987 	 1915 	 3015 	 1481 	 500
2.78 	 975 	 1921 	 3021 	 1475 	 500
2.78 	 970 	 1911 	 3016 	 1467 	 500
2.79 	 982 	 1912 	 3029 	 1454 	 505
2.79 	 969 	 1913 	 3034 	 1458 	 504
2.80 	 951 	 1897 	 3027 	 1465 	 496
2.80 	 968 	 1898 	 3029 	 1453 	 494
2.81 	 966 	 1886 	 3022 	 1470 	 488
2.82 	 971 	 1883 	 3011 	 1466 	 493
2.82 	 987 	 1886 	 3014 	 1472 	 489
2.83 	 954 	 1884 	 3017 	 1470 	 495
2.83 	 954 	 1886 	 3011 	 1462 	 497
2.84 	 957 	 1880 	 3011 	 1461 	 495
2.84 	 962 	 1891 	 3025 	 1463 	 495
2.85 	 946 	 1887 	 3015 	 1466 	 500
2.85 	 955 	 1890 	 3011 	 1471 	 501
2.86 	 953 	 1879 	 3015 	 1469 	 500
2.86 	 944 	 1863 	 3026 	 1457 	 498
2.87 	 919 	 1884 	 3026 	 1453 	 496
2.88 	 934 	 1888 	 3036 	 1445 	 505
2.88 	 941 	 1878 	 3029 	 1450 	 508
2.89 	 936 	 1881 	 3021 	 1452 	 506
2.89 	 948 	 1889 	 3005 	 1438 	 518
2.90 	 951 	 1897 	 3007 	 1432 	 525
2.90 	 943 	 1875 	 3022 	 1448 	 524
2.91 	 949 	 1877 	 3024 	 1443 	 527
2.91 	 947 	 1882 	 3031 	 1448 	 532
2.92 	 922 	 1887 	 3034 	 1450 	 531
2.93 	 925 	 1887 	 3017 	 1448 	 529
2.93 	 951 	 1869 	 3021 	 1447 	 528
2.94 	 946 	 1887 	 3030 	 1451 	 534
2.94 	 953 	 1876 	 3034 	 1457 	 530
2.95 	 947 	 1878 	 3014 	 1469 	 522
2.95 	 970 	 1883 	 3011 	 1477 	 525
2.96 	 957 	 1888 	 3028 	 1498 	 513
2.96 	 928 	 1875 	 3032 	 1504 	 515
2.97 	 926 	 1869 	 3038 	 1511 	 514
2.98 	 934 	 1865 	 3051 	 1517 	 515
2.98 	 951 	 1877 	 3064 	 1505 	 503
2.99 	 962 	 1874 	 3049 	 1508 	 507
2.99 	 958 	 1843 	 3030 	 1500 	 515
3.00 	 946 	 1832 	 3034 	 1526 	 524
3.00 	 958 	 1845 	 3029 	 1533 	 525
3.01 	 949 	 1848 	 3035 	 1537 	 527
3.01 	 951 	 1853 	 3021 	 1525 	 530
3.02 	 957 	 1847 	 3009 	 1521 	 534
3.02 	 961 	 1850 	 3026 	 1516 	 527
3.03 	 961 	 1844 	 3016 	 1513 	 528
3.04 	 943 	 1853 	 3027 	 1515 	 528
3.04 	 934 	 1863 	 3023 	 1526 	 524
3.05 	 942 	 1867 	 3028 	 1517 	 530
3.05 	 937 	 1853 	 3008 	 1520 	 532
3.06 	 937 	 1845 	 3007 	 1518 	 529
3.06 	 937 	 1849 	 3021 	 1503 	 530
3.07 	 951 	 1840 	 3030 	 1494 	 539
3.08 	 932 	 1853 	 3031 	 1504 	 540
3.08 	 934 	 1866 	 3028 	 1494 	 542
3.09 	 937 	 1853 	 3030 	 1478 	 534
3.09 	 933 	 1846 	 3033 	 1475 	 527
3.10 	 932 	 1847 	 3026 	 1473 	 528
3.10 	 947 	 1859 	 3011 	 1471 	 528
3.11 	 950 	 1845 	 3004 	 1462 	 529
3.11 	 968 	 1836 	 2995 	 1465 	 524
3.12 	 966 	 1850 	 3001 	 1471 	 522
3.12 	 970 	 1854 	 2997 	 1474 	 515
3.13 	 962 	 1852 	 2978 	 1483 	 511
3.14 	 964 	 1830 	 2985 	 1466 	 509
3.14 	 956 	 1821 	 2983 	 1457 	 509
3.15 	 963 	 1815 	 2969 	 1464 	 509
3.15 	 978 	 1816 	 2953 	 1474 	 509
3.16 	 966 	 1803 	 2956 	 1460 	 511
3.16 	 946 	 1810 	 2972 	 1462 	 522
3.17 	 946 	 1823 	 2990 	 1463 	 526
3.18 	 945 	 1820 	 2974 	 1464 	 523
3.18 	 939 	 1816 	 2977 	 1475 	 527
3.19 	 934 	 1813 	 2987 	 1479 	 525
3.19 	 918 	 1817 	 2981 	 1470 	 526
3.20 	 930 	 1809 	 2981 	 1467 	 525
3.20 	 942 	 1816 	 2974 	 1465 	 527
3.21 	 939 	 1814 	 2973 	 1461 	 525
3.21 	 941 	 1807 	 2990 	 1444 	 522
3.22 	 953 	 1810 	 2990 	 1441 	 516
3.23 	 964 	 1807 	 2991 	 1441 	 521
3.23 	 985 	 1807 	 2998 	 1430 	 522
3.24 	 972 	 1801 	 3005 	 1449 	 511
3.24 	 952 	 1807 	 3006 	 1467 	 510
3.25 	 984 	 1792 	 2999 	 1470 	 507
3.25 	 980 	 1781 	 3008 	 1476 	 501
3.26 	 984 	 1798 	 3003 	 1475 	 506
3.27 	 962 	 1802 	 2995 	 1475 	 496
3.27 	 965 	 1808 	 3003 	 1479 	 499
3.28 	 949 	 1803 	 3001 	 1485 	 508
3.28 	 959 	 1791 	 3009 	 1480 	 515
3.29 	 973 	 1787 	 3013 	 1500 	 515
3.29 	 947 	 1781 	 2996 	 1503 	 517
3.30 	 936 	 1756 	 2999 	 1489 	 508
3.30 	 959 	 1760 	 3004 	 1468 	 509
3.31 	 957 	 1770 	 3005 	 1478 	 510
3.32 	 962 	 1758 	 3012 	 1479 	 517
3.32 	 989 	 1757 	 3005 	 1481 	 518
3.33 	 989 	 1753 	 3009 	 1476 	 511
3.33 	 991 	 1753 	 3009 	 1466 	 509
3.34 	 1002 	 1769 	 3001 	 1471 	 509
3.34 	 1002 	 1780 	 3018 	 1468 	 512
3.35 	 995 	 1765 	 3017 	 1456 	 507
3.36 	 982 	 1770 	 3018 	 1465 	 503
3.36 	 972 	 1760 	 3007 	 1462 	 505
3.37 	 967 	 1764 	 3009 	 1461 	 505
3.37 	 948 	 1747 	 2997 	 1466 	 508
3.38 	 934 	 1732 	 3003 	 1466 	 513
3.38 	 928 	 1728 	 3018 	 1473 	 515
3.39 	 942 	 1730 	 3016 	 1470 	 512
3.39 	 933 	 1752 	 3019 	 1456 	 514
3.40 	 924 	 1745 	 3013 	 1459 	 505
3.41 	 922 	 1736 	 3020 	 1460 	 506
3.41 	 937 	 1741 	 2998 	 1457 	 513
3.42 	 948 	 1757 	 3003 	 1450 	 516
3.42 	 962 	 1758 	 2995 	 1463 	 528
3.43 	 958 	 1768 	 2994 	 1458 	 528
3.43 	 968 	 1769 	 3008 	 1476 	 513
3.44 	 964 	 1767 	 3009 	 1478 	 510
3.44 	 935 	 1766 	 3002 	 1483 	 512
3.45 	 944 	 1761 	 2995 	 1485 	 517
3.46 	 946 	 1759 	 3016 	 1481 	 516
3.46 	 931 	 1751 	 3011 	 1490 	 521
3.47 	 938 	 1744 	 3013 	 1504 	 517
3.47 	 935 	 1740 	 2999 	 1508 	 516
3.48 	 955 	 1734 	 2977 	 1511 	 517
3.49 	 950 	 1736 	 2980 	 1490 	 520
3.49 	 941 	 1741 	 2970 	 1491 	 517
3.50 	 942 	 1740 	 2979 	 1494 	 517
3.50 	 949 	 1728 	 2982 	 1483 	 514
3.51 	 957 	 1728 	 2985 	 1488 	 508
3.51 	 955 	 1731 	 2992 	 1481 	 503
3.52 	 944 	 1723 	 3005 	 1491 	 507
3.52 	 959 	 1713 	 2997 	 1473 	 512
3.53 	 927 	 1717 	 2999 	 1480 	 513
3.53 	 940 	 1711 	 3005 	 1468 	 510
3.54 	 935 	 1707 	 2995 	 1457 	 502
3.55 	 949 	 1707 	 2999 	 1463 	 490
3.55 	 953 	 1701 	 2991 	 1460 	 491
3.56 	 968 	 1709 	 2995 	 1452 	 492
3.56 	 975 	 1717 	 2992 	 1457 	 495
3.57 	 997 	 1718 	 2991 	 1474 	 492
3.57 	 997 	 1706 	 3000 	 1462 	 493
3.58 	 995 	 1708 	 2991 	 1457 	 489
3.59 	 1002 	 1708 	 3000 	 1470 	 486
3.59 	 1008 	 1711 	 3007 	 1474 	 484
3.60 	 992 	 1713 	 2991 	 1504 	 486
3.60 	 980 	 1716 	 2984 	 1494 	 492
3.61 	 980 	 1710 	 2975 	 1496 	 481
3.61 	 975 	 1708 	 2971 	 1500 	 476
3.62 	 1004 	 1706 	 2955 	 1494 	 479
3.62 	 995 	 1700 	 2960 	 1492 	 483
3.63 	 1009 	 1708 	 2948 	 1489 	 484
3.64 	 1022 	 1709 	 2938 	 1486 	 485
3.64 	 1012 	 1704 	 2938 	 1490 	 488
3.65 	 1000 	 1690 	 2952 	 1481 	 489
3.65 	 1017 	 1669 	 2960 	 1463 	 477
3.66 	 1004 	 1663 	 2949 	 1456 	 476
3.66 	 996 	 1666 	 2936 	 1469 	 479
3.67 	 1000 	 1675 	 2937 	 1463 	 481
3.67 	 1000 	 1663 	 2918 	 1477 	 480
3.68 	 1002 	 1683 	 2913 	 1485 	 479
3.69 	 1004 	 1691 	 2919 	 1472 	 480
3.69 	 1020 	 1688 	 2908 	 1479 	 481
3.70 	 1002 	 1695 	 2918 	 1485 	 480
3.70 	 994 	 1710 	 2916 	 1481 	 481
3.71 	 985 	 1716 	 2917 	 1472 	 480
3.71 	 973 	 1726 	 2931 	 1484 	 476
3.72 	 978 	 1719 	 2924 	 1487 	 478
3.73 	 980 	 1706 	 2928 	 1475 	 487
3.73 	 978 	 1695 	 2933 	 1477 	 485
3.74 	 973 	 1704 	 2920 	 1471 	 478
3.74 	 974 	 1683 	 2910 	 1469 	 472
3.75 	 970 	 1704 	 2912 	 1473 	 467
3.75 	 962 	 1706 	 2915 	 1481 	 468
3.76 	 968 	 1705 	 2891 	 1486 	 462
3.77 	 960 	 1706 	 2897 	 1499 	 466
3.77 	 978 	 1708 	 2910 	 1507 	 469
3.78 	 995 	 1703 	 2916 	 1500 	 458
3.78 	 997 	 1698 	 2916 	 1500 	 455
3.79 	 997 	 1678 	 2903 	 1510 	 454
3.80 	 981 	 1668 	 2911 	 1504 	 456
3.80 	 988 	 1660 	 2910 	 1508 	 460
3.81 	 979 	 1660 	 2903 	 1495 	 461
3.81 	 994 	 1675 	 2901 	 1489 	 457
3.82 	 1001 	 1663 	 2919 	 1485 	 460
3.82 	 976 	 1673 	 2931 	 1478 	 460
3.83 	 964 	 1680 	 2942 	 1487 	 463
3.84 	 974 	 1684 	 2948 	 1496 	 468
3.84 	 988 	 1670 	 2953 	 1485 	 468
3.85 	 967 	 1671 	 2964 	 1482 	 464
3.85 	 971 	 1666 	 2972 	 1463 	 466
3.86 	 970 	 1649 	 2964 	 1468 	 467
3.86 	 954 	 1653 	 2968 	 1465 	 480
3.87 	 949 	 1632 	 2959 	 1458 	 476
3.87 	 968 	 1635 	 2964 	 1470 	 477
3.88 	 965 	 1670 	 2959 	 1467 	 481
3.89 	 940 	 1661 	 2940 	 1467 	 486
3.89 	 923 	 1650 	 2931 	 1463 	 483
3.90 	 931 	 1667 	 2921 	 1459 	 490
3.90 	 948 	 1687 	 2910 	 1454 	 493
3.91 	 951 	 1697 	 2915 	 1455 	 494
3.91 	 956 	 1683 	 2906 	 1467 	 502
3.92 	 962 	 1668 	 2912 	 1459 	 503
3.93 	 970 	 1679 	 2918 	 1444 	 487
3.93 	 956 	 1677 	 2910 	 1460 	 487
3.94 	 961 	 1690 	 2912 	 1467 	 482
3.94 	 956 	 1682 	 2917 	 1485 	 480
3.95 	 951 	 1677 	 2922 	 1484 	 488
3.95 	 972 	 1673 	 2913 	 1489 	 487
3.96 	 962 	 1666 	 2896 	 1486 	 498
3.97 	 980 	 1667 	 2888 	 1483 	 506
3.97 	 970 	 1674 	 2873 	 1478 	 505
3.98 	 959 	 1654 	 2865 	 1492 	 506
3.98 	 966 	 1662 	 2871 	 1497 	 506
3.99 	 957 	 1658 	 2870 	 1499 	 506
3.99 	 960 	 1661 	 2876 	 1487 	 506
4.00 	 966 	 1666 	 2861 	 1491 	 518
4.01 	 975 	 1645 	 2878 	 1493 	 521
4.01 	 968 	 1629 	 2891 	 1483 	 525
4.02 	 960 	 1631 	 2901 	 1508 	 522
4.02 	 974 	 1629 	 2895 	 1517 	 515
4.03 	 993 	 1628 	 2884 	 1536 	 515
4.03 	 1003 	 1624 	 2865 	 1537 	 517
4.04 	 1007 	 1621 	 2862 	 1544 	 520
4.05 	 978 	 1624 	 2862 	 1548 	 518
4.05 	 972 	 1631 	 2874 	 1544 	 521
4.06 	 985 	 1614 	 2874 	 1557 	 524
4.06 	 985 	 1616 	 2870 	 1552 	 521
4.07 	 981 	 1616 	 2850 	 1551 	 512
4.07 	 978 	 1604 	 2856 	 1541 	 517
4.08 	 985 	 1608 	 2840 	 1542 	 519
4.09 	 969 	 1612 	 2850 	 1542 	 517
4.09 	 970 	 1609 	 2849 	 1535 	 513
4.10 	 979 	 1621 	 2839 	 1544 	 513
4.10 	 961 	 1610 	 2846 	 1549 	 508
4.11 	 970 	 1622 	 2847 	 1551 	 504
4.11 	 961 	 1615 	 2840 	 1543 	 505
4.12 	 954 	 1601 	 2819 	 1531 	 503
4.12 	 987 	 1635 	 2821 	 1521 	 504
4.13 	 994 	 1639 	 2816 	 1520 	 503
4.14 	 1002 	 1637 	 2821 	 1510 	 508
4.14 	 1006 	 1635 	 2830 	 1506 	 507
4.15 	 980 	 1623 	 2836 	 1509 	 510
4.15 	 998 	 1611 	 2838 	 1501 	 506
4.16 	 986 	 1609 	 2854 	 1503 	 504
4.16 	 978 	 1612 	 2851 	 1502 	 499
4.17 	 974 	 1596 	 2852 	 1505 	 505
4.17 	 969 	 1599 	 2843 	 1510 	 505
4.18 	 976 	 1600 	 2832 	 1510 	 510
4.19 	 959 	 1610 	 2830 	 1511 	 518
4.19 	 955 	 1619 	 2810 	 1500 	 512
4.20 	 974 	 1623 	 2812 	 1507 	 502
4.20 	 987 	 1613 	 2805 	 1491 	 504
4.21 	 1015 	 1613 	 2808 	 1495 	 497
4.22 	 1006 	 1602 	 2807 	 1498 	 497
4.22 	 981 	 1602 	 2811 	 1499 	 499
4.23 	 975 	 1614 	 2810 	 1495 	 494
4.23 	 964 	 1620 	 2814 	 1491 	 489
4.24 	 955 	 1623 	 2812 	 1493 	 493
4.24 	 951 	 1616 	 2810 	 1489 	 498
4.25 	 946 	 1624 	 2805 	 1502 	 499
4.25 	 944 	 1618 	 2791 	 1522 	 503
4.26 	 965 	 1609 	 2802 	 1520 	 508
4.27 	 961 	 1616 	 2803 	 1511 	 517
4.27 	 960 	 1623 	 2813 	 1483 	 511
4.28 	 979 	 1620 	 2806 	 1490 	 511
4.28 	 981 	 1627 	 2811 	 1500 	 513
4.29 	 957 	 1630 	 2814 	 1504 	 509
4.30 	 954 	 1600 	 2814 	 1510 	 506
4.30 	 962 	 1610 	 2826 	 1502 	 510
4.31 	 946 	 1622 	 2818 	 1495 	 511
4.31 	 943 	 1619 	 2828 	 1495 	 511
4.32 	 952 	 1630 	 2835 	 1487 	 508
4.32 	 951 	 1626 	 2838 	 1479 	 510
4.33 	 953 	 1627 	 2841 	 1484 	 509
4.34 	 962 	 1626 	 2849 	 1490 	 505
4.34 	 966 	 1621 	 2844 	 1491 	 500
4.35 	 960 	 1617 	 2854 	 1478 	 501
4.35 	 960 	 1620 	 2861 	 1474 	 505
4.36 	 965 	 1606 	 2848 	 1476 	 505
4.36 	 971 	 1591 	 2840 	 1472 	 506
4.37 	 985 	 1593 	 2842 	 1476 	 512
4.38 	 976 	 1577 	 2833 	 1474 	 508
4.38 	 1000 	 1598 	 2842 	 1480 	 506
4.39 	 1001 	 1582 	 2858 	 1476 	 505
4.39 	 1006 	 1588 	 2839 	 1479 	 506
4.40 	 1002 	 1577 	 2830 	 1473 	 508
4.40 	 993 	 1590 	 2827 	 1476 	 510
4.41 	 988 	 1602 	 2820 	 1471 	 509
4.42 	 996 	 1615 	 2829 	 1473 	 509
4.42 	 994 	 1603 	 2838 	 1478 	 515
4.43 	 988 	 1605 	 2834 	 1480 	 521
4.43 	 987 	 1608 	 2821 	 1473 	 517
4.44 	 995 	 1621 	 2805 	 1478 	 519
4.44 	 973 	 1620 	 2790 	 1489 	 518
4.45 	 973 	 1620 	 2793 	 1491 	 515
4.46 	 964 	 1617 	 2794 	 1495 	 516
4.46 	 965 	 1610 	 2791 	 1498 	 518
4.47 	 971 	 1597 	 2795 	 1495 	 516
4.47 	 973 	 1586 	 2787 	 1503 	 519
4.48 	 977 	 1583 	 2782 	 1506 	 512
4.48 	 960 	 1577 	 2790 	 1501 	 510
4.49 	 963 	 1582 	 2781 	 1506 	 514
4.50 	 982 	 1557 	 2788 	 1508 	 511
4.50 	 975 	 1568 	 2787 	 1514 	 512
4.51 	 969 	 1565 	 2780 	 1532 	 508
4.51 	 961 	 1567 	 2766 	 1527 	 515
4.52 	 934 	 1550 	 2775 	 1531 	 510
4.53 	 935 	 1542 	 2770 	 1529 	 496
4.53 	 947 	 1545 	 2769 	 1543 	 508
4.54 	 945 	 1564 	 2762 	 1536 	 505
4.54 	 953 	 1562 	 2752 	 1541 	 504
4.55 	 961 	 1551 	 2759 	 1528 	 499
4.55 	 966 	 1553 	 2754 	 1524 	 499
4.56 	 969 	 1551 	 2761 	 1520 	 497
4.57 	 980 	 1549 	 2772 	 1514 	 501
4.57 	 957 	 1563 	 2771 	 1505 	 500
4.58 	 956 	 1557 	 2781 	 1512 	 494
4.58 	 965 	 1553 	 2789 	 1510 	 491
4.59 	 961 	 1547 	 2801 	 1512 	 489
4.59 	 956 	 1539 	 2788 	 1519 	 488
4.60 	 952 	 1551 	 2807 	 1536 	 496
4.61 	 951 	 1530 	 2818 	 1552 	 503
4.61 	 930 	 1532 	 2805 	 1531 	 504
4.62 	 932 	 1532 	 2810 	 1537 	 509
4.62 	 926 	 1525 	 2808 	 1528 	 513
4.63 	 948 	 1522 	 2823 	 1538 	 515
4.63 	 939 	 1536 	 2834 	 1540 	 513
4.64 	 937 	 1529 	 2839 	 1548 	 509
4.65 	 948 	 1526 	 2834 	 1531 	 509
4.65 	 972 	 1539 	 2829 	 1524 	 510
4.66 	 996 	 1537 	 2817 	 1515 	 505
4.66 	 973 	 1536 	 2811 	 1530 	 508
4.67 	 978 	 1540 	 2792 	 1531 	 509
4.67 	 959 	 1543 	 2796 	 1522 	 508
4.68 	 958 	 1548 	 2808 	 1514 	 502
4.69 	 953 	 1549 	 2801 	 1506 	 507
4.69 	 966 	 1544 	 2805 	 1510 	 505
4.70 	 942 	 1530 	 2789 	 1513 	 510
4.70 	 956 	 1528 	 2788 	 1521 	 505
4.71 	 974 	 1527 	 2789 	 1526 	 504
4.71 	 974 	 1522 	 2778 	 1541 	 505
4.72 	 972 	 1516 	 2770 	 1525 	 497
4.73 	 974 	 1503 	 2775 	 1522 	 498
4.73 	 989 	 1501 	 2777 	 1534 	 503
4.74 	 991 	 1495 	 2768 	 1520 	 506
4.74 	 970 	 1497 	 2760 	 1509 	 516
4.75 	 976 	 1481 	 2761 	 1516 	 508
4.76 	 979 	 1497 	 2748 	 1511 	 501
4.76 	 960 	 1489 	 2730 	 1515 	 498
4.77 	 955 	 1495 	 2733 	 1510 	 495
4.77 	 945 	 1496 	 2732 	 1504 	 503
4.78 	 940 	 1498 	 2737 	 1509 	 496
4.79 	 930 	 1499 	 2732 	 1498 	 495
4.79 	 950 	 1503 	 2736 	 1483 	 496
4.80 	 961 	 1501 	 2741 	 1475 	 492
4.80 	 973 	 1507 	 2732 	 1497 	 497
4.81 	 963 	 1524 	 2744 	 1486 	 497
4.82 	 967 	 1536 	 2741 	 1482 	 494
4.82 	 978 	 1536 	 2732 	 1489 	 495
4.83 	 973 	 1517 	 2718 	 1476 	 496
4.83 	 956 	 1508 	 2716 	 1488 	 494
4.84 	 977 	 1491 	 2710 	 1484 	 496
4.84 	 978 	 1495 	 2716 	 1496 	 501
4.85 	 975 	 1501 	 2703 	 1501 	 506
4.86 	 962 	 1506 	 2691 	 1507 	 500
4.86 	 948 	 1507 	 2688 	 1507 	 498
4.87 	 954 	 1519 	 2700 	 1515 	 490
4.87 	 968 	 1510 	 2701 	 1525 	 496
4.88 	 959 	 1492 	 2707 	 1525 	 487
4.89 	 953 	 1490 	 2700 	 1540 	 485
4.89 	 945 	 1480 	 2695 	 1533 	 491
4.90 	 939 	 1485 	 2713 	 1547 	 494
4.90 	 927 	 1481 	 2714 	 1560 	 496
4.91 	 933 	 1481 	 2696 	 1559 	 495
4.91 	 942 	 1470 	 2715 	 1551 	 490
4.92 	 920 	 1472 	 2714 	 1553 	 481
4.93 	 914 	 1461 	 2708 	 1542 	 483
4.93 	 913 	 1469 	 2717 	 1523 	 486
4.94 	 925 	 1473 	 2715 	 1514 	 489
4.94 	 915 	 1487 	 2724 	 1514 	 490
4.95 	 913 	 1490 	 2717 	 1528 	 488
4.95 	 908 	 1510 	 2728 	 1533 	 491
4.96 	 921 	 1507 	 2732 	 1523 	 493
4.97 	 927 	 1524 	 2727 	 1535 	 497
4.97 	 927 	 1511 	 2734 	 1536 	 502
4.98 	 934 	 1522 	 2734 	 1533 	 509
4.98 	 939 	 1516 	 2730 	 1550 	 505
4.99 	 956 	 1508 	 2722 	 1558 	 504
5.00 	 944 	 1506 	 2718 	 1555 	 505
5.00 	 954 	 1508 	 2718 	 1562 	 506
5.01 	 969 	 1515 	 2715 	 1552 	 501
5.01 	 950 	 1518 	 2715 	 1560 	 499
5.02 	 934 	 1513 	 2704 	 1546 	 497
5.03 	 918 	 1508 	 2686 	 1539 	 497
5.03 	 911 	 1499 	 2693 	 1539 	 490
5.04 	 914 	 1493 	 2684 	 1532 	 487
5.04 	 896 	 1496 	 2692 	 1526 	 484
5.05 	 899 	 1499 	 2704 	 1513 	 491
5.06 	 914 	 1494 	 2705 	 1519 	 496
5.06 	 906 	 1488 	 2706 	 1543 	 497
5.07 	 909 	 1474 	 2706 	 1536 	 491
5.07 	 910 	 1472 	 2697 	 1529 	 492
5.08 	 933 	 1485 	 2700 	 1526 	 492
5.09 	 949 	 1484 	 2688 	 1536 	 509
5.09 	 955 	 1469 	 2695 	 1528 	 517
5.10 	 926 	 1462 	 2689 	 1524 	 519
5.10 	 928 	 1461 	 2684 	 1520 	 513
5.11 	 932 	 1458 	 2688 	 1502 	 510
5.11 	 938 	 1480 	 2690 	 1510 	 516
5.12 	 943 	 1499 	 2698 	 1508 	 506
5.13 	 969 	 1494 	 2694 	 1526 	 507
5.13 	 927 	 1482 	 2678 	 1512 	 511
5.14 	 942 	 1485 	 2673 	 1500 	 508
5.14 	 932 	 1486 	 2670 	 1490 	 520
5.15 	 920 	 1486 	 2684 	 1486 	 516
5.16 	 910 	 1485 	 2688 	 1482 	 523
5.16 	 926 	 1481 	 2690 	 1477 	 522
5.17 	 928 	 1482 	 2689 	 1475 	 516
5.17 	 919 	 1490 	 2693 	 1484 	 500
5.18 	 910 	 1501 	 2689 	 1479 	 503
5.18 	 910 	 1501 	 2689 	 1471 	 513
5.19 	 878 	 1487 	 2692 	 1455 	 516
5.20 	 906 	 1462 	 2687 	 1449 	 510
5.20 	 935 	 1461 	 2703 	 1431 	 508
5.21 	 942 	 1479 	 2708 	 1434 	 509
5.21 	 945 	 1464 	 2704 	 1436 	 511
5.22 	 937 	 1474 	 2697 	 1418 	 516
5.23 	 949 	 1467 	 2688 	 1425 	 519
5.23 	 942 	 1470 	 2689 	 1417 	 514
5.24 	 958 	 1479 	 2680 	 1425 	 522
5.24 	 944 	 1495 	 2668 	 1429 	 528
5.25 	 934 	 1489 	 2653 	 1428 	 526
5.26 	 939 	 1490 	 2663 	 1436 	 526
5.26 	 937 	 1487 	 2665 	 1424 	 527
5.27 	 935 	 1480 	 2646 	 1433 	 524
5.27 	 934 	 1472 	 2631 	 1439 	 522
5.28 	 928 	 1474 	 2640 	 1455 	 527
5.29 	 915 	 1479 	 2636 	 1470 	 526
5.29 	 911 	 1493 	 2628 	 1476 	 524
5.30 	 914 	 1502 	 2627 	 1469 	 524
5.30 	 905 	 1492 	 2630 	 1460 	 523
5.31 	 902 	 1484 	 2622 	 1454 	 520
5.32 	 890 	 1478 	 2631 	 1456 	 509
5.32 	 898 	 1482 	 2625 	 1459 	 500
5.33 	 901 	 1471 	 2621 	 1462 	 493
5.33 	 914 	 1475 	 2634 	 1464 	 495
5.34 	 910 	 1488 	 2639 	 1459 	 494
5.35 	 917 	 1495 	 2647 	 1474 	 499
5.35 	 937 	 1489 	 2638 	 1468 	 496
5.36 	 941 	 1485 	 2645 	 1480 	 497
5.36 	 951 	 1482 	 2641 	 1464 	 492
5.37 	 958 	 1479 	 2655 	 1477 	 495
5.37 	 964 	 1492 	 2641 	 1464 	 503
5.38 	 963 	 1494 	 2626 	 1471 	 500
5.39 	 945 	 1490 	 2623 	 1464 	 500
5.39 	 954 	 1499 	 2630 	 1460 	 495
