Time R1 R2 R3 R4 R5
35.91 841 1330 1954 1217 418
35.92 870 1344 1949 1203 418
35.92 896 1337 1955 1204 424
35.93 883 1330 1952 1201 416
35.94 883 1332 1953 1203 415
35.94 876 1332 1957 1188 417
35.95 884 1325 1954 1198 419
35.96 863 1322 1960 1207 416
35.96 881 1320 1953 1213 425
35.97 877 1304 1969 1202 422
35.98 885 1320 1966 1196 411
35.98 886 1332 1973 1190 407
35.99 894 1330 1970 1174 406
36 907 1332 1965 1172 396
36 891 1333 1960 1166 398
36.01 893 1336 1954 1174 393
36.02 899 1333 1944 1160 390
36.02 900 1325 1945 1154 388
36.03 896 1333 1932 1172 395
36.04 873 1340 1947 1172 398
36.04 872 1341 1956 1172 395
36.05 869 1333 1962 1166 386
36.06 874 1341 1963 1154 392
36.06 881 1336 1966 1151 392
36.07 896 1336 1973 1146 401
36.08 884 1338 1967 1146 403
36.08 876 1341 1982 1149 398
36.09 888 1328 1984 1146 400
36.1 906 1317 1984 1157 402
36.1 899 1300 1973 1170 402
36.11 879 1303 1964 1157 401
36.12 891 1293 1955 1160 399
36.12 904 1285 1957 1147 391
36.13 887 1271 1956 1140 390
36.14 882 1271 1964 1156 387
36.14 849 1282 1951 1145 397
36.15 848 1295 1944 1145 398
36.16 825 1307 1960 1143 405
36.16 843 1335 1953 1136 395
36.17 857 1340 1948 1117 400
36.18 853 1331 1932 1121 401
36.18 845 1317 1955 1130 401
36.19 863 1302 1958 1147 396
36.2 864 1296 1976 1142 396
36.2 879 1312 1966 1141 394
36.21 896 1322 1981 1131 396
36.22 879 1315 1982 1137 397
36.22 894 1304 1983 1138 397
36.23 911 1304 1977 1136 402
36.24 889 1309 1979 1153 404
36.24 873 1315 1982 1163 405
36.25 867 1323 1979 1155 408
36.26 865 1313 1984 1150 410
36.26 874 1342 1981 1147 406
36.27 839 1360 1977 1135 401
36.28 840 1344 1995 1133 398
36.28 835 1350 2007 1142 398
36.29 838 1340 2008 1163 397
36.3 847 1339 1997 1168 395
36.3 848 1320 1992 1177 387
36.31 844 1319 1976 1177 386
36.32 843 1312 1974 1182 391
36.32 856 1313 1981 1177 391
36.33 861 1303 1985 1182 393
36.34 870 1307 1990 1175 392
36.34 869 1289 1976 1193 397
36.35 872 1305 1977 1197 401
36.36 868 1316 1982 1201 399
36.36 872 1311 1975 1208 400
36.37 884 1321 1983 1207 403
36.38 898 1306 1988 1203 405
36.38 900 1288 1990 1197 391
36.39 880 1275 1989 1195 397
36.4 874 1272 1979 1204 401
36.4 880 1283 1964 1201 408
36.41 887 1285 1962 1198 398
36.42 868 1283 1953 1201 395
36.42 877 1273 1937 1183 398
36.43 875 1269 1937 1183 404
36.44 892 1278 1942 1192 406
36.44 892 1281 1950 1184 409
36.45 894 1288 1942 1195 405
36.46 884 1294 1962 1178 398
36.46 879 1290 1972 1191 398
36.47 884 1297 1967 1194 398
36.48 858 1293 1964 1193 406
36.48 872 1306 1965 1208 411
36.49 852 1305 1953 1213 403
36.5 872 1314 1959 1208 399
36.5 870 1300 1949 1213 402
36.51 885 1308 1947 1223 399
36.51 855 1297 1942 1215 399
36.52 842 1317 1944 1220 411
36.53 845 1330 1956 1196 411
36.54 853 1325 1954 1199 409
36.54 856 1320 1965 1188 407
36.55 862 1318 1956 1177 409
36.56 868 1305 1949 1189 399
36.56 858 1297 1955 1179 405
36.57 865 1296 1960 1187 406
36.58 882 1298 1972 1180 400
36.58 884 1293 1983 1186 396
36.59 880 1293 1979 1183 391
36.59 896 1315 1965 1184 396
36.6 910 1311 1965 1184 396
36.61 895 1316 1963 1178 392
36.61 907 1297 1965 1177 396
36.62 896 1300 1956 1160 394
36.63 912 1297 1959 1163 395
36.63 915 1306 1953 1161 399
36.64 893 1303 1952 1165 391
36.65 886 1319 1961 1173 383
36.66 908 1325 1954 1186 381
36.66 924 1320 1958 1183 379
36.67 896 1326 1956 1181 381
36.67 879 1312 1957 1178 378
36.68 871 1302 1952 1199 380
36.69 901 1307 1949 1199 380
36.69 891 1303 1940 1202 390
36.7 880 1305 1947 1210 390
36.71 860 1303 1940 1204 395
36.72 870 1305 1933 1188 392
36.72 893 1303 1954 1194 390
36.73 859 1313 1961 1190 383
36.74 871 1307 1967 1184 379
36.74 870 1313 1961 1195 385
36.75 906 1303 1959 1199 385
36.76 909 1299 1961 1194 385
36.76 883 1307 1958 1172 396
36.77 896 1304 1968 1178 392
36.78 889 1298 1956 1176 389
36.78 906 1288 1963 1166 379
36.79 896 1292 1962 1159 387
36.8 884 1280 1962 1160 396
36.8 884 1280 1949 1165 398
36.81 892 1285 1939 1163 395
36.81 904 1274 1934 1162 394
36.82 895 1290 1940 1163 396
36.83 897 1283 1931 1157 410
36.83 887 1289 1921 1162 413
36.84 875 1292 1931 1163 409
36.85 879 1290 1923 1179 417
36.85 889 1285 1920 1181 425
36.86 886 1277 1923 1178 436
36.87 896 1264 1926 1193 439
36.87 878 1240 1916 1181 439
36.88 863 1254 1906 1183 436
36.89 870 1250 1916 1182 434
36.89 859 1260 1888 1183 438
36.9 842 1260 1889 1196 439
36.91 859 1258 1889 1210 434
36.91 851 1246 1880 1205 430
36.92 853 1253 1900 1192 438
36.93 853 1242 1905 1182 434
36.93 869 1231 1905 1166 439
36.94 867 1248 1906 1158 433
36.95 879 1264 1912 1158 431
36.95 886 1284 1909 1170 435
36.96 889 1283 1916 1181 435
36.97 892 1280 1899 1169 432
36.97 878 1270 1908 1156 428
36.98 883 1285 1911 1153 426
36.99 898 1254 1903 1156 419
36.99 884 1273 1918 1136 415
37 885 1266 1935 1123 419
37.01 891 1255 1946 1125 417
37.01 891 1253 1940 1127 417
37.02 898 1262 1929 1125 420
37.03 910 1249 1929 1116 426
37.03 912 1251 1938 1106 427
37.04 927 1251 1934 1112 424
37.05 910 1258 1951 1112 413
37.05 900 1250 1944 1111 407
37.06 913 1245 1948 1110 412
37.07 914 1242 1940 1121 415
37.07 881 1244 1964 1122 421
37.08 898 1248 1966 1123 421
37.09 904 1244 1980 1134 424
37.09 911 1253 1963 1120 419
37.1 915 1247 1960 1121 417
37.11 932 1245 1952 1106 417
37.11 968 1254 1956 1107 413
37.12 968 1257 1952 1110 413
37.13 976 1259 1938 1126 407
37.13 976 1269 1947 1126 414
37.14 959 1272 1952 1125 414
37.15 961 1277 1938 1135 417
37.15 958 1267 1921 1138 418
37.16 967 1281 1920 1131 415
37.17 975 1293 1913 1124 415
37.17 970 1301 1934 1132 411
37.18 966 1305 1926 1157 414
37.19 956 1310 1931 1155 422
37.19 954 1320 1929 1141 416
37.2 937 1310 1926 1127 410
37.21 919 1316 1928 1130 413
37.21 928 1330 1920 1132 418
37.22 921 1316 1914 1142 419
37.23 910 1301 1918 1155 416
37.23 907 1290 1927 1159 417
37.24 936 1296 1941 1176 413
37.25 929 1304 1928 1183 410
37.25 933 1303 1925 1179 418
37.26 940 1289 1909 1173 419
37.27 929 1282 1900 1181 422
37.27 919 1278 1906 1170 421
37.28 947 1272 1909 1173 419
37.29 917 1255 1907 1160 419
37.29 907 1264 1919 1165 425
37.3 908 1255 1922 1166 431
37.31 928 1268 1917 1146 435
37.31 911 1265 1922 1155 435
37.32 908 1255 1927 1151 427
37.33 903 1255 1929 1155 432
37.33 901 1261 1949 1155 430
37.34 912 1272 1948 1156 426
37.35 917 1275 1948 1154 430
37.35 924 1279 1950 1158 425
37.36 912 1278 1954 1144 428
37.37 923 1287 1943 1164 427
37.37 929 1272 1937 1173 431
37.38 914 1280 1950 1185 431
37.39 888 1275 1966 1179 432
37.39 898 1273 1959 1188 432
37.4 904 1282 1953 1193 434
37.41 909 1274 1938 1186 431
37.41 908 1271 1933 1183 427
37.42 929 1274 1934 1181 424
37.43 937 1259 1935 1180 423
37.43 948 1264 1947 1170 415
37.44 956 1281 1961 1182 422
37.45 962 1265 1940 1179 414
37.45 963 1271 1944 1185 411
37.46 928 1281 1939 1178 408
37.46 920 1295 1934 1182 407
37.47 929 1296 1932 1168 405
37.48 958 1304 1923 1169 398
37.48 960 1312 1924 1160 400
37.49 950 1325 1911 1154 398
37.5 954 1322 1905 1146 399
37.5 941 1315 1907 1141 398
37.51 942 1326 1907 1143 396
37.52 922 1324 1906 1159 393
37.52 928 1313 1902 1160 395
37.53 961 1306 1916 1154 399
37.54 958 1301 1911 1163 399
37.54 942 1298 1915 1160 395
37.55 924 1308 1916 1162 400
37.56 917 1306 1890 1154 405
37.56 925 1318 1895 1162 402
37.57 927 1322 1893 1163 399
37.58 927 1328 1887 1166 396
37.58 958 1326 1901 1165 390
37.59 958 1319 1907 1161 397
37.6 946 1320 1915 1163 394
37.6 929 1338 1914 1159 392
37.61 965 1334 1915 1165 397
37.61 930 1336 1914 1155 399
37.62 949 1351 1917 1152 395
37.63 934 1338 1930 1152 402
37.63 938 1328 1933 1149 404
37.64 925 1320 1934 1146 409
37.65 923 1304 1941 1157 411
37.65 910 1287 1941 1155 405
37.66 932 1290 1951 1149 404
37.67 935 1284 1961 1146 402
37.67 957 1283 1967 1157 406
37.68 950 1286 1964 1167 403
37.68 948 1284 1984 1180 400
37.69 935 1267 1978 1172 400
37.7 921 1281 1983 1173 404
37.7 943 1288 1984 1164 397
37.71 927 1296 1985 1160 386
37.72 934 1289 1984 1164 387
37.73 916 1289 1981 1172 390
37.73 913 1290 1972 1156 385
37.74 932 1292 1986 1141 389
37.75 933 1299 1983 1130 393
37.75 946 1295 1975 1137 391
37.76 955 1294 1963 1137 389
37.77 945 1307 1965 1135 382
37.77 937 1312 1975 1138 380
37.78 931 1305 1960 1133 379
37.79 943 1298 1981 1136 374
37.79 939 1315 1967 1134 371
37.8 921 1325 1953 1127 364
37.8 924 1331 1961 1139 365
37.81 928 1324 1956 1134 364
37.82 910 1337 1964 1136 363
37.82 902 1345 1969 1135 367
37.83 911 1346 1955 1139 369
37.84 925 1334 1967 1150 372
37.84 905 1342 1965 1143 373
37.85 908 1363 1962 1140 379
37.86 900 1358 1950 1140 378
37.86 898 1336 1954 1150 374
37.87 902 1338 1943 1163 384
37.88 936 1346 1949 1151 384
37.88 941 1345 1953 1153 388
37.89 938 1339 1958 1160 389
37.9 927 1314 1964 1158 387
37.9 916 1322 1976 1163 385
37.91 918 1337 1973 1156 386
37.91 918 1362 1985 1158 387
37.92 927 1363 1992 1171 391
37.93 927 1345 1978 1167 391
37.94 934 1364 1991 1156 395
37.94 923 1370 1984 1143 390
37.95 934 1363 1986 1141 392
37.95 928 1350 1979 1153 398
37.96 917 1344 1980 1156 403
37.97 951 1342 1984 1164 401
37.97 964 1342 1966 1166 404
37.98 997 1337 1965 1164 403
37.99 992 1324 1952 1162 400
37.99 977 1336 1942 1167 400
38 978 1339 1936 1156 399
38.01 964 1351 1937 1160 398
38.01 960 1347 1922 1170 395
38.02 958 1342 1930 1167 397
38.03 969 1337 1924 1153 397
38.03 990 1342 1928 1156 400
38.04 982 1342 1940 1145 397
38.05 978 1319 1930 1143 400
38.05 976 1305 1942 1148 401
38.06 951 1311 1940 1137 393
38.07 961 1304 1941 1147 387
38.07 966 1309 1946 1156 383
38.08 991 1312 1948 1152 385
38.09 955 1318 1943 1136 384
38.09 979 1339 1937 1134 381
38.1 965 1349 1945 1133 386
38.11 981 1345 1941 1131 390
38.11 970 1330 1931 1127 382
38.12 957 1350 1931 1118 384
38.13 939 1350 1926 1117 384
38.13 955 1345 1924 1113 383
38.14 950 1336 1929 1106 381
38.14 939 1345 1922 1092 380
38.15 951 1340 1936 1086 375
38.16 947 1327 1928 1080 374
38.16 958 1320 1930 1088 376
38.17 941 1308 1922 1094 371
38.18 953 1304 1905 1109 377
38.18 955 1302 1889 1125 379
38.19 951 1313 1904 1109 375
38.2 946 1308 1911 1109 378
38.2 937 1315 1932 1097 379
38.21 966 1309 1940 1097 382
38.22 946 1318 1927 1084 383
38.22 964 1312 1925 1085 376
38.23 969 1308 1917 1077 375
38.24 969 1315 1909 1086 373
38.24 965 1322 1894 1085 372
38.25 948 1339 1902 1090 377
38.26 951 1348 1899 1080 372
38.26 948 1347 1909 1086 374
38.27 952 1356 1921 1093 376
38.27 960 1351 1937 1097 379
38.28 968 1339 1937 1083 377
38.29 967 1350 1943 1078 374
38.29 961 1361 1937 1079 372
38.3 966 1361 1937 1076 376
38.31 947 1361 1924 1079 383
38.31 934 1344 1904 1075 383
38.32 927 1336 1904 1071 384
38.33 932 1312 1890 1071 391
38.33 925 1325 1909 1078 397
38.34 955 1334 1921 1071 395
38.35 941 1330 1919 1078 398
38.35 936 1326 1922 1075 407
38.36 912 1317 1934 1080 399
38.37 901 1326 1934 1077 402
38.37 919 1327 1947 1062 397
38.38 920 1333 1952 1077 396
38.39 951 1326 1941 1078 394
38.39 959 1322 1943 1080 392
38.4 940 1311 1960 1089 388
38.41 933 1295 1958 1097 387
38.41 913 1306 1948 1103 396
38.42 904 1294 1949 1107 396
38.43 901 1303 1936 1106 394
38.43 904 1296 1925 1098 393
38.44 906 1288 1933 1101 400
38.45 917 1283 1947 1094 407
38.45 912 1305 1946 1092 407
38.46 891 1307 1947 1105 402
38.47 891 1296 1942 1097 400
38.47 908 1296 1943 1104 399
38.48 910 1306 1946 1102 402
38.49 897 1299 1940 1122 408
38.49 903 1295 1925 1127 408
38.5 915 1295 1942 1147 405
38.51 918 1290 1936 1148 410
38.51 930 1310 1935 1159 410
38.52 942 1313 1925 1148 410
38.53 942 1318 1940 1144 416
38.53 929 1337 1934 1136 416
38.54 919 1327 1920 1131 415
38.55 929 1342 1912 1130 421
38.55 925 1328 1920 1130 415
38.56 934 1323 1921 1134 414
38.57 933 1324 1907 1125 407
38.57 932 1332 1893 1131 412
38.58 955 1331 1889 1137 410
38.59 968 1329 1888 1138 409
38.59 954 1335 1876 1130 419
38.6 933 1348 1888 1133 420
38.6 920 1353 1891 1151 425
38.61 927 1347 1885 1141 426
38.62 935 1352 1882 1148 417
38.62 937 1345 1886 1153 415
38.63 966 1332 1885 1140 421
38.64 942 1333 1877 1148 414
38.64 927 1312 1882 1145 406
38.65 919 1323 1883 1146 401
38.66 945 1330 1903 1152 402
38.66 927 1345 1906 1149 413
38.67 953 1330 1894 1161 418
38.68 941 1339 1901 1145 414
38.68 924 1331 1913 1154 408
38.69 931 1341 1916 1159 401
38.69 935 1319 1916 1158 396
38.7 943 1313 1915 1155 394
38.71 927 1306 1921 1147 389
38.71 930 1307 1900 1147 394
38.72 913 1302 1903 1137 397
38.73 921 1300 1917 1144 402
38.73 936 1300 1920 1139 407
38.74 925 1302 1913 1132 416
38.75 923 1303 1909 1122 413
38.75 937 1291 1895 1103 408
38.76 938 1282 1891 1098 407
38.76 950 1281 1910 1096 411
38.77 929 1287 1923 1076 409
38.78 946 1282 1924 1066 398
38.78 927 1301 1924 1072 394
38.79 934 1309 1940 1066 393
38.8 934 1309 1933 1088 390
38.8 931 1314 1929 1084 390
38.81 921 1319 1955 1089 392
38.82 934 1317 1959 1082 394
38.82 935 1320 1955 1078 398
38.83 931 1316 1950 1092 399
38.84 919 1317 1950 1083 397
38.84 915 1328 1943 1083 395
38.85 929 1313 1941 1085 396
38.86 929 1325 1944 1069 397
38.86 945 1334 1958 1075 404
38.87 942 1334 1927 1082 405
38.88 952 1333 1941 1076 408
38.88 975 1334 1952 1067 410
38.89 972 1334 1958 1045 407
38.9 968 1320 1942 1045 405
38.9 943 1326 1935 1038 402
38.91 946 1340 1943 1037 398
38.92 941 1336 1951 1035 395
38.92 953 1324 1951 1031 393
38.93 946 1336 1974 1026 396
38.93 952 1337 1967 1042 400
38.94 938 1315 1970 1058 407
38.95 923 1327 1984 1067 405
38.96 938 1321 1974 1053 402
38.96 948 1320 1966 1059 403
38.97 950 1315 1984 1064 401
38.98 945 1332 1990 1079 400
38.98 925 1331 1998 1087 403
38.99 960 1340 1994 1090 396
39 959 1344 1989 1083 395
39 967 1359 1978 1077 399
39.01 968 1346 1958 1078 390
39.02 966 1327 1962 1077 390
39.02 956 1292 1949 1072 385
39.03 960 1291 1959 1081 383
39.04 952 1313 1958 1083 386
39.04 930 1317 1953 1090 384
39.05 920 1309 1958 1099 384
39.06 908 1297 1961 1091 377
39.06 905 1302 1949 1095 375
39.07 923 1296 1954 1093 376
39.08 921 1313 1948 1104 378
39.08 936 1323 1939 1113 379
39.09 947 1328 1966 1124 389
39.1 944 1331 1954 1131 388
39.1 966 1330 1949 1134 385
39.11 984 1320 1947 1138 383
39.11 995 1316 1939 1129 379
39.12 962 1308 1939 1130 385
39.13 949 1308 1930 1125 386
39.13 931 1321 1911 1114 379
39.14 904 1321 1911 1121 373
39.15 949 1299 1911 1127 376
39.15 939 1313 1914 1124 384
39.16 925 1328 1910 1128 379
39.17 921 1324 1916 1143 374
39.17 930 1333 1911 1138 378
39.18 952 1334 1928 1131 379
39.18 947 1335 1930 1140 380
39.19 935 1323 1933 1146 385
39.2 948 1325 1919 1144 386
39.2 937 1312 1909 1144 388
39.21 914 1331 1919 1136 392
39.22 899 1355 1925 1131 392
39.22 931 1377 1932 1122 398
39.23 929 1364 1945 1129 405
39.24 940 1360 1949 1115 410
39.24 950 1342 1937 1118 403
39.25 937 1345 1924 1125 401
39.26 916 1357 1922 1114 395
39.26 932 1348 1932 1127 391
39.27 933 1359 1925 1120 387
39.28 910 1368 1932 1116 388
39.28 890 1378 1927 1119 390
39.29 892 1375 1921 1107 393
39.3 879 1369 1941 1108 389
39.3 891 1373 1938 1105 393
39.31 920 1374 1950 1088 396
39.32 936 1354 1960 1101 389
39.32 938 1357 1957 1102 388
39.33 939 1363 1960 1105 391
39.34 913 1346 1955 1099 387
39.34 927 1333 1955 1100 387
39.35 903 1341 1954 1109 391
39.36 904 1339 1938 1127 398
39.36 907 1336 1950 1133 392
39.37 913 1342 1946 1114 391
39.38 926 1339 1937 1105 397
39.38 899 1341 1936 1106 396
39.39 894 1335 1933 1115 387
39.4 909 1332 1941 1129 387
39.4 910 1349 1941 1124 386
39.41 911 1345 1932 1126 388
39.42 894 1348 1951 1121 390
39.42 903 1362 1957 1132 386
39.43 915 1373 1941 1121 386
39.44 907 1387 1937 1115 392
39.44 905 1390 1937 1111 399
39.45 903 1389 1927 1104 401
39.46 921 1377 1912 1101 403
39.46 904 1386 1910 1094 400
39.47 886 1391 1902 1105 398
39.48 890 1376 1906 1098 396
39.48 904 1372 1900 1094 396
39.49 911 1367 1906 1111 399
39.49 910 1351 1908 1109 400
39.5 905 1352 1910 1114 403
39.51 904 1357 1915 1119 403
39.51 903 1337 1913 1118 407
39.52 905 1333 1912 1127 407
39.53 890 1343 1921 1123 421
39.53 906 1368 1936 1123 423
39.54 913 1358 1934 1131 430
39.55 915 1360 1940 1133 428
39.55 914 1340 1944 1129 429
39.56 922 1324 1953 1137 432
39.57 912 1321 1952 1152 425
39.57 905 1335 1949 1157 428
39.58 903 1318 1947 1158 426
39.59 915 1338 1933 1153 427
39.59 907 1358 1931 1160 426
39.6 915 1370 1936 1146 431
39.61 904 1354 1926 1150 430
39.61 902 1360 1919 1146 431
39.62 921 1366 1914 1147 430
39.63 929 1367 1910 1141 425
39.63 899 1388 1909 1139 425
39.64 909 1369 1899 1137 420
39.65 911 1364 1900 1139 418
39.65 914 1374 1905 1117 416
39.66 901 1397 1902 1116 414
39.67 894 1385 1899 1127 411
39.67 892 1386 1914 1120 414
39.68 900 1384 1916 1112 414
39.69 888 1398 1914 1109 419
39.69 887 1401 1913 1110 417
39.7 908 1401 1916 1110 411
39.7 904 1400 1899 1117 416
39.71 871 1376 1898 1125 416
39.72 914 1363 1910 1123 406
39.72 909 1353 1916 1134 406
39.73 892 1357 1904 1132 405
39.74 900 1334 1894 1141 409
39.74 890 1344 1914 1149 405
39.75 905 1345 1913 1147 406
39.76 908 1336 1908 1138 408
39.76 915 1348 1894 1140 415
39.77 888 1365 1895 1136 416
39.78 890 1370 1891 1150 419
39.78 889 1355 1896 1150 424
39.79 903 1346 1905 1148 420
39.8 909 1350 1915 1144 428
39.8 890 1350 1940 1149 429
39.81 890 1338 1946 1154 430
39.82 919 1340 1942 1138 433
39.82 919 1331 1936 1137 441
39.83 915 1340 1937 1132 434
39.84 909 1341 1910 1134 420
39.84 891 1330 1924 1130 421
39.85 883 1359 1941 1123 424
39.86 888 1358 1945 1136 425
39.86 872 1355 1931 1128 416
39.87 855 1363 1927 1119 422
39.88 881 1361 1924 1110 422
39.88 887 1357 1929 1132 429
39.89 879 1360 1935 1118 430
39.9 874 1356 1942 1117 435
39.9 885 1347 1949 1117 432
39.91 890 1349 1931 1120 428
39.92 890 1340 1927 1109 432
39.92 889 1347 1949 1102 435
39.93 904 1367 1949 1095 439
39.94 902 1380 1961 1091 436
39.94 881 1369 1958 1095 429
39.95 891 1365 1970 1101 423
39.96 905 1361 1996 1095 417
39.96 890 1366 1998 1090 418
39.97 907 1377 1999 1092 419
39.98 910 1364 2001 1075 418
39.98 907 1358 2009 1080 422
39.99 901 1334 2004 1073 420
40 903 1348 2003 1074 422
40 907 1339 2007 1067 428
40.01 912 1332 2012 1069 425
40.02 919 1341 2011 1064 423
